"","date","hour","day","month","count","year"
"480",2012-12-20,"23","Thursday","Dec",6,"2012"
"481",2012-12-21,"0","Friday","Dec",5,"2012"
"482",2012-12-21,"1","Friday","Dec",4,"2012"
"483",2012-12-21,"2","Friday","Dec",4,"2012"
"484",2012-12-21,"3","Friday","Dec",2,"2012"
"485",2012-12-21,"4","Friday","Dec",3,"2012"
"486",2012-12-21,"5","Friday","Dec",3,"2012"
"487",2012-12-21,"6","Friday","Dec",0,"2012"
"488",2012-12-21,"7","Friday","Dec",0,"2012"
"489",2012-12-21,"8","Friday","Dec",0,"2012"
"490",2012-12-21,"9","Friday","Dec",3,"2012"
"491",2012-12-21,"10","Friday","Dec",7,"2012"
"492",2012-12-21,"11","Friday","Dec",2,"2012"
"493",2012-12-21,"12","Friday","Dec",6,"2012"
"494",2012-12-21,"13","Friday","Dec",10,"2012"
"495",2012-12-21,"14","Friday","Dec",4,"2012"
"496",2012-12-21,"15","Friday","Dec",7,"2012"
"497",2012-12-21,"16","Friday","Dec",6,"2012"
"498",2012-12-21,"17","Friday","Dec",7,"2012"
"499",2012-12-21,"18","Friday","Dec",10,"2012"
"500",2012-12-21,"19","Friday","Dec",6,"2012"
"501",2012-12-21,"20","Friday","Dec",6,"2012"
"502",2012-12-21,"21","Friday","Dec",7,"2012"
"503",2012-12-21,"22","Friday","Dec",9,"2012"
"504",2012-12-21,"23","Friday","Dec",7,"2012"
"505",2012-12-22,"0","Saturday","Dec",1,"2012"
"506",2012-12-22,"1","Saturday","Dec",1,"2012"
"507",2012-12-22,"2","Saturday","Dec",2,"2012"
"508",2012-12-22,"3","Saturday","Dec",0,"2012"
"509",2012-12-22,"4","Saturday","Dec",1,"2012"
"510",2012-12-22,"5","Saturday","Dec",0,"2012"
"511",2012-12-22,"6","Saturday","Dec",2,"2012"
"512",2012-12-22,"7","Saturday","Dec",6,"2012"
"513",2012-12-22,"8","Saturday","Dec",3,"2012"
"514",2012-12-22,"9","Saturday","Dec",3,"2012"
"515",2012-12-22,"10","Saturday","Dec",7,"2012"
"516",2012-12-22,"11","Saturday","Dec",6,"2012"
"517",2012-12-22,"12","Saturday","Dec",4,"2012"
"518",2012-12-22,"13","Saturday","Dec",9,"2012"
"519",2012-12-22,"14","Saturday","Dec",4,"2012"
"520",2012-12-22,"15","Saturday","Dec",3,"2012"
"521",2012-12-22,"16","Saturday","Dec",2,"2012"
"522",2012-12-22,"17","Saturday","Dec",7,"2012"
"523",2012-12-22,"18","Saturday","Dec",7,"2012"
"524",2012-12-22,"19","Saturday","Dec",5,"2012"
"525",2012-12-22,"20","Saturday","Dec",5,"2012"
"526",2012-12-22,"21","Saturday","Dec",9,"2012"
"527",2012-12-22,"22","Saturday","Dec",3,"2012"
"528",2012-12-22,"23","Saturday","Dec",7,"2012"
"529",2012-12-23,"0","Sunday","Dec",2,"2012"
"530",2012-12-23,"1","Sunday","Dec",4,"2012"
"531",2012-12-23,"2","Sunday","Dec",3,"2012"
"532",2012-12-23,"3","Sunday","Dec",2,"2012"
"533",2012-12-23,"4","Sunday","Dec",4,"2012"
"534",2012-12-23,"5","Sunday","Dec",1,"2012"
"535",2012-12-23,"6","Sunday","Dec",3,"2012"
"536",2012-12-23,"7","Sunday","Dec",1,"2012"
"537",2012-12-23,"8","Sunday","Dec",6,"2012"
"538",2012-12-23,"9","Sunday","Dec",3,"2012"
"539",2012-12-23,"10","Sunday","Dec",5,"2012"
"540",2012-12-23,"11","Sunday","Dec",4,"2012"
"541",2012-12-23,"12","Sunday","Dec",9,"2012"
"542",2012-12-23,"13","Sunday","Dec",5,"2012"
"543",2012-12-23,"14","Sunday","Dec",4,"2012"
"544",2012-12-23,"15","Sunday","Dec",3,"2012"
"545",2012-12-23,"16","Sunday","Dec",8,"2012"
"546",2012-12-23,"17","Sunday","Dec",6,"2012"
"547",2012-12-23,"18","Sunday","Dec",3,"2012"
"548",2012-12-23,"19","Sunday","Dec",7,"2012"
"549",2012-12-23,"20","Sunday","Dec",10,"2012"
"550",2012-12-23,"21","Sunday","Dec",6,"2012"
"551",2012-12-23,"22","Sunday","Dec",4,"2012"
"552",2012-12-23,"23","Sunday","Dec",5,"2012"
"553",2012-12-24,"0","Monday","Dec",2,"2012"
"554",2012-12-24,"1","Monday","Dec",1,"2012"
"555",2012-12-24,"2","Monday","Dec",2,"2012"
"556",2012-12-24,"3","Monday","Dec",4,"2012"
"557",2012-12-24,"4","Monday","Dec",1,"2012"
"558",2012-12-24,"5","Monday","Dec",2,"2012"
"559",2012-12-24,"6","Monday","Dec",2,"2012"
"560",2012-12-24,"7","Monday","Dec",1,"2012"
"561",2012-12-24,"8","Monday","Dec",7,"2012"
"562",2012-12-24,"9","Monday","Dec",7,"2012"
"563",2012-12-24,"10","Monday","Dec",5,"2012"
"564",2012-12-24,"11","Monday","Dec",4,"2012"
"565",2012-12-24,"12","Monday","Dec",11,"2012"
"566",2012-12-24,"13","Monday","Dec",9,"2012"
"567",2012-12-24,"14","Monday","Dec",6,"2012"
"568",2012-12-24,"15","Monday","Dec",7,"2012"
"569",2012-12-24,"16","Monday","Dec",5,"2012"
"570",2012-12-24,"17","Monday","Dec",3,"2012"
"571",2012-12-24,"18","Monday","Dec",5,"2012"
"572",2012-12-24,"19","Monday","Dec",4,"2012"
"573",2012-12-24,"20","Monday","Dec",3,"2012"
"574",2012-12-24,"21","Monday","Dec",3,"2012"
"575",2012-12-24,"22","Monday","Dec",7,"2012"
"576",2012-12-24,"23","Monday","Dec",2,"2012"
"577",2012-12-25,"0","Tuesday","Dec",2,"2012"
"578",2012-12-25,"1","Tuesday","Dec",1,"2012"
"579",2012-12-25,"2","Tuesday","Dec",0,"2012"
"580",2012-12-25,"3","Tuesday","Dec",1,"2012"
"581",2012-12-25,"4","Tuesday","Dec",0,"2012"
"582",2012-12-25,"5","Tuesday","Dec",2,"2012"
"583",2012-12-25,"6","Tuesday","Dec",2,"2012"
"584",2012-12-25,"7","Tuesday","Dec",2,"2012"
"585",2012-12-25,"8","Tuesday","Dec",2,"2012"
"586",2012-12-25,"9","Tuesday","Dec",7,"2012"
"587",2012-12-25,"10","Tuesday","Dec",7,"2012"
"588",2012-12-25,"11","Tuesday","Dec",6,"2012"
"589",2012-12-25,"12","Tuesday","Dec",4,"2012"
"590",2012-12-25,"13","Tuesday","Dec",3,"2012"
"591",2012-12-25,"14","Tuesday","Dec",7,"2012"
"592",2012-12-25,"15","Tuesday","Dec",5,"2012"
"593",2012-12-25,"16","Tuesday","Dec",6,"2012"
"594",2012-12-25,"17","Tuesday","Dec",8,"2012"
"595",2012-12-25,"18","Tuesday","Dec",6,"2012"
"596",2012-12-25,"19","Tuesday","Dec",4,"2012"
"597",2012-12-25,"20","Tuesday","Dec",9,"2012"
"598",2012-12-25,"21","Tuesday","Dec",7,"2012"
"599",2012-12-25,"22","Tuesday","Dec",6,"2012"
"600",2012-12-25,"23","Tuesday","Dec",4,"2012"
"601",2012-12-26,"0","Wednesday","Dec",5,"2012"
"602",2012-12-26,"1","Wednesday","Dec",5,"2012"
"603",2012-12-26,"2","Wednesday","Dec",1,"2012"
"604",2012-12-26,"3","Wednesday","Dec",1,"2012"
"605",2012-12-26,"4","Wednesday","Dec",3,"2012"
"606",2012-12-26,"5","Wednesday","Dec",2,"2012"
"607",2012-12-26,"6","Wednesday","Dec",5,"2012"
"608",2012-12-26,"7","Wednesday","Dec",3,"2012"
"609",2012-12-26,"8","Wednesday","Dec",4,"2012"
"610",2012-12-26,"9","Wednesday","Dec",4,"2012"
"611",2012-12-26,"10","Wednesday","Dec",10,"2012"
"612",2012-12-26,"11","Wednesday","Dec",8,"2012"
"613",2012-12-26,"12","Wednesday","Dec",10,"2012"
"614",2012-12-26,"13","Wednesday","Dec",7,"2012"
"615",2012-12-26,"14","Wednesday","Dec",4,"2012"
"616",2012-12-26,"15","Wednesday","Dec",4,"2012"
"617",2012-12-26,"16","Wednesday","Dec",4,"2012"
"618",2012-12-26,"17","Wednesday","Dec",6,"2012"
"619",2012-12-26,"18","Wednesday","Dec",6,"2012"
"620",2012-12-26,"19","Wednesday","Dec",4,"2012"
"621",2012-12-26,"20","Wednesday","Dec",8,"2012"
"622",2012-12-26,"21","Wednesday","Dec",11,"2012"
"623",2012-12-26,"22","Wednesday","Dec",8,"2012"
"624",2012-12-26,"23","Wednesday","Dec",2,"2012"
"625",2012-12-27,"0","Thursday","Dec",4,"2012"
"626",2012-12-27,"1","Thursday","Dec",3,"2012"
"627",2012-12-27,"2","Thursday","Dec",1,"2012"
"628",2012-12-27,"3","Thursday","Dec",4,"2012"
"629",2012-12-27,"4","Thursday","Dec",4,"2012"
"630",2012-12-27,"5","Thursday","Dec",1,"2012"
"631",2012-12-27,"6","Thursday","Dec",3,"2012"
"632",2012-12-27,"7","Thursday","Dec",2,"2012"
"633",2012-12-27,"8","Thursday","Dec",3,"2012"
"634",2012-12-27,"9","Thursday","Dec",5,"2012"
"635",2012-12-27,"10","Thursday","Dec",9,"2012"
"636",2012-12-27,"11","Thursday","Dec",6,"2012"
"637",2012-12-27,"12","Thursday","Dec",5,"2012"
"638",2012-12-27,"13","Thursday","Dec",9,"2012"
"639",2012-12-27,"14","Thursday","Dec",6,"2012"
"640",2012-12-27,"15","Thursday","Dec",10,"2012"
"641",2012-12-27,"16","Thursday","Dec",5,"2012"
"642",2012-12-27,"17","Thursday","Dec",5,"2012"
"643",2012-12-27,"18","Thursday","Dec",3,"2012"
"644",2012-12-27,"19","Thursday","Dec",7,"2012"
"645",2012-12-27,"20","Thursday","Dec",4,"2012"
"646",2012-12-27,"21","Thursday","Dec",4,"2012"
"647",2012-12-27,"22","Thursday","Dec",3,"2012"
"648",2012-12-27,"23","Thursday","Dec",1,"2012"
"649",2012-12-28,"0","Friday","Dec",5,"2012"
"650",2012-12-28,"1","Friday","Dec",4,"2012"
"651",2012-12-28,"2","Friday","Dec",2,"2012"
"652",2012-12-28,"3","Friday","Dec",0,"2012"
"653",2012-12-28,"4","Friday","Dec",3,"2012"
"654",2012-12-28,"5","Friday","Dec",0,"2012"
"655",2012-12-28,"6","Friday","Dec",1,"2012"
"656",2012-12-28,"7","Friday","Dec",4,"2012"
"657",2012-12-28,"8","Friday","Dec",3,"2012"
"658",2012-12-28,"9","Friday","Dec",4,"2012"
"659",2012-12-28,"10","Friday","Dec",7,"2012"
"660",2012-12-28,"11","Friday","Dec",9,"2012"
"661",2012-12-28,"12","Friday","Dec",8,"2012"
"662",2012-12-28,"13","Friday","Dec",7,"2012"
"663",2012-12-28,"14","Friday","Dec",5,"2012"
"664",2012-12-28,"15","Friday","Dec",10,"2012"
"665",2012-12-28,"16","Friday","Dec",9,"2012"
"666",2012-12-28,"17","Friday","Dec",7,"2012"
"667",2012-12-28,"18","Friday","Dec",3,"2012"
"668",2012-12-28,"19","Friday","Dec",8,"2012"
"669",2012-12-28,"20","Friday","Dec",7,"2012"
"670",2012-12-28,"21","Friday","Dec",5,"2012"
"671",2012-12-28,"22","Friday","Dec",6,"2012"
"672",2012-12-28,"23","Friday","Dec",2,"2012"
"673",2012-12-29,"0","Saturday","Dec",2,"2012"
"674",2012-12-29,"1","Saturday","Dec",1,"2012"
"675",2012-12-29,"2","Saturday","Dec",3,"2012"
"676",2012-12-29,"3","Saturday","Dec",1,"2012"
"677",2012-12-29,"4","Saturday","Dec",3,"2012"
"678",2012-12-29,"5","Saturday","Dec",0,"2012"
"679",2012-12-29,"6","Saturday","Dec",1,"2012"
"680",2012-12-29,"7","Saturday","Dec",4,"2012"
"681",2012-12-29,"8","Saturday","Dec",8,"2012"
"682",2012-12-29,"9","Saturday","Dec",9,"2012"
"683",2012-12-29,"10","Saturday","Dec",6,"2012"
"684",2012-12-29,"11","Saturday","Dec",3,"2012"
"685",2012-12-29,"12","Saturday","Dec",11,"2012"
"686",2012-12-29,"13","Saturday","Dec",6,"2012"
"687",2012-12-29,"14","Saturday","Dec",8,"2012"
"688",2012-12-29,"15","Saturday","Dec",4,"2012"
"689",2012-12-29,"16","Saturday","Dec",3,"2012"
"690",2012-12-29,"17","Saturday","Dec",4,"2012"
"691",2012-12-29,"18","Saturday","Dec",3,"2012"
"692",2012-12-29,"19","Saturday","Dec",3,"2012"
"693",2012-12-29,"20","Saturday","Dec",6,"2012"
"694",2012-12-29,"21","Saturday","Dec",4,"2012"
"695",2012-12-29,"22","Saturday","Dec",3,"2012"
"696",2012-12-29,"23","Saturday","Dec",4,"2012"
"697",2012-12-30,"0","Sunday","Dec",0,"2012"
"698",2012-12-30,"1","Sunday","Dec",3,"2012"
"699",2012-12-30,"2","Sunday","Dec",6,"2012"
"700",2012-12-30,"3","Sunday","Dec",1,"2012"
"701",2012-12-30,"4","Sunday","Dec",5,"2012"
"702",2012-12-30,"5","Sunday","Dec",3,"2012"
"703",2012-12-30,"6","Sunday","Dec",3,"2012"
"704",2012-12-30,"7","Sunday","Dec",2,"2012"
"705",2012-12-30,"8","Sunday","Dec",3,"2012"
"706",2012-12-30,"9","Sunday","Dec",6,"2012"
"707",2012-12-30,"10","Sunday","Dec",11,"2012"
"708",2012-12-30,"11","Sunday","Dec",10,"2012"
"709",2012-12-30,"12","Sunday","Dec",9,"2012"
"710",2012-12-30,"13","Sunday","Dec",9,"2012"
"711",2012-12-30,"14","Sunday","Dec",9,"2012"
"712",2012-12-30,"15","Sunday","Dec",3,"2012"
"713",2012-12-30,"16","Sunday","Dec",4,"2012"
"714",2012-12-30,"17","Sunday","Dec",7,"2012"
"715",2012-12-30,"18","Sunday","Dec",4,"2012"
"716",2012-12-30,"19","Sunday","Dec",5,"2012"
"717",2012-12-30,"20","Sunday","Dec",4,"2012"
"718",2012-12-30,"21","Sunday","Dec",5,"2012"
"719",2012-12-30,"22","Sunday","Dec",1,"2012"
"720",2012-12-30,"23","Sunday","Dec",5,"2012"
"721",2012-12-31,"0","Monday","Dec",4,"2012"
"722",2012-12-31,"1","Monday","Dec",3,"2012"
"723",2012-12-31,"2","Monday","Dec",2,"2012"
"724",2012-12-31,"3","Monday","Dec",0,"2012"
"725",2012-12-31,"4","Monday","Dec",2,"2012"
"726",2012-12-31,"5","Monday","Dec",1,"2012"
"727",2012-12-31,"6","Monday","Dec",3,"2012"
"728",2012-12-31,"7","Monday","Dec",2,"2012"
"729",2012-12-31,"8","Monday","Dec",1,"2012"
"730",2012-12-31,"9","Monday","Dec",4,"2012"
"731",2012-12-31,"10","Monday","Dec",9,"2012"
"732",2012-12-31,"11","Monday","Dec",12,"2012"
"733",2012-12-31,"12","Monday","Dec",4,"2012"
"734",2012-12-31,"13","Monday","Dec",8,"2012"
"735",2012-12-31,"14","Monday","Dec",4,"2012"
"736",2012-12-31,"15","Monday","Dec",4,"2012"
"737",2012-12-31,"16","Monday","Dec",10,"2012"
"738",2012-12-31,"17","Monday","Dec",9,"2012"
"739",2012-12-31,"18","Monday","Dec",2,"2012"
"740",2012-12-31,"19","Monday","Dec",8,"2012"
"741",2012-12-31,"20","Monday","Dec",5,"2012"
"742",2012-12-31,"21","Monday","Dec",6,"2012"
"743",2012-12-31,"22","Monday","Dec",5,"2012"
"744",2012-12-31,"23","Monday","Dec",4,"2012"
"745",2013-01-01,"0","Tuesday","Jan",2,"2013"
"746",2013-01-01,"1","Tuesday","Jan",7,"2013"
"747",2013-01-01,"2","Tuesday","Jan",6,"2013"
"748",2013-01-01,"3","Tuesday","Jan",4,"2013"
"749",2013-01-01,"4","Tuesday","Jan",0,"2013"
"750",2013-01-01,"5","Tuesday","Jan",2,"2013"
"751",2013-01-01,"6","Tuesday","Jan",2,"2013"
"752",2013-01-01,"7","Tuesday","Jan",3,"2013"
"753",2013-01-01,"8","Tuesday","Jan",3,"2013"
"754",2013-01-01,"9","Tuesday","Jan",6,"2013"
"755",2013-01-01,"10","Tuesday","Jan",5,"2013"
"756",2013-01-01,"11","Tuesday","Jan",7,"2013"
"757",2013-01-01,"12","Tuesday","Jan",4,"2013"
"758",2013-01-01,"13","Tuesday","Jan",10,"2013"
"759",2013-01-01,"14","Tuesday","Jan",8,"2013"
"760",2013-01-01,"15","Tuesday","Jan",10,"2013"
"761",2013-01-01,"16","Tuesday","Jan",6,"2013"
"762",2013-01-01,"17","Tuesday","Jan",10,"2013"
"763",2013-01-01,"18","Tuesday","Jan",6,"2013"
"764",2013-01-01,"19","Tuesday","Jan",9,"2013"
"765",2013-01-01,"20","Tuesday","Jan",8,"2013"
"766",2013-01-01,"21","Tuesday","Jan",8,"2013"
"767",2013-01-01,"22","Tuesday","Jan",4,"2013"
"768",2013-01-01,"23","Tuesday","Jan",4,"2013"
"769",2013-01-02,"0","Wednesday","Jan",0,"2013"
"770",2013-01-02,"1","Wednesday","Jan",3,"2013"
"771",2013-01-02,"2","Wednesday","Jan",1,"2013"
"772",2013-01-02,"3","Wednesday","Jan",5,"2013"
"773",2013-01-02,"4","Wednesday","Jan",0,"2013"
"774",2013-01-02,"5","Wednesday","Jan",1,"2013"
"775",2013-01-02,"6","Wednesday","Jan",1,"2013"
"776",2013-01-02,"7","Wednesday","Jan",2,"2013"
"777",2013-01-02,"8","Wednesday","Jan",7,"2013"
"778",2013-01-02,"9","Wednesday","Jan",3,"2013"
"779",2013-01-02,"10","Wednesday","Jan",4,"2013"
"780",2013-01-02,"11","Wednesday","Jan",5,"2013"
"781",2013-01-02,"12","Wednesday","Jan",6,"2013"
"782",2013-01-02,"13","Wednesday","Jan",6,"2013"
"783",2013-01-02,"14","Wednesday","Jan",10,"2013"
"784",2013-01-02,"15","Wednesday","Jan",6,"2013"
"785",2013-01-02,"16","Wednesday","Jan",5,"2013"
"786",2013-01-02,"17","Wednesday","Jan",6,"2013"
"787",2013-01-02,"18","Wednesday","Jan",6,"2013"
"788",2013-01-02,"19","Wednesday","Jan",9,"2013"
"789",2013-01-02,"20","Wednesday","Jan",8,"2013"
"790",2013-01-02,"21","Wednesday","Jan",3,"2013"
"791",2013-01-02,"22","Wednesday","Jan",1,"2013"
"792",2013-01-02,"23","Wednesday","Jan",4,"2013"
"793",2013-01-03,"0","Thursday","Jan",4,"2013"
"794",2013-01-03,"1","Thursday","Jan",4,"2013"
"795",2013-01-03,"2","Thursday","Jan",0,"2013"
"796",2013-01-03,"3","Thursday","Jan",1,"2013"
"797",2013-01-03,"4","Thursday","Jan",1,"2013"
"798",2013-01-03,"5","Thursday","Jan",1,"2013"
"799",2013-01-03,"6","Thursday","Jan",1,"2013"
"800",2013-01-03,"7","Thursday","Jan",4,"2013"
"801",2013-01-03,"8","Thursday","Jan",5,"2013"
"802",2013-01-03,"9","Thursday","Jan",2,"2013"
"803",2013-01-03,"10","Thursday","Jan",14,"2013"
"804",2013-01-03,"11","Thursday","Jan",6,"2013"
"805",2013-01-03,"12","Thursday","Jan",11,"2013"
"806",2013-01-03,"13","Thursday","Jan",8,"2013"
"807",2013-01-03,"14","Thursday","Jan",6,"2013"
"808",2013-01-03,"15","Thursday","Jan",13,"2013"
"809",2013-01-03,"16","Thursday","Jan",6,"2013"
"810",2013-01-03,"17","Thursday","Jan",8,"2013"
"811",2013-01-03,"18","Thursday","Jan",9,"2013"
"812",2013-01-03,"19","Thursday","Jan",6,"2013"
"813",2013-01-03,"20","Thursday","Jan",5,"2013"
"814",2013-01-03,"21","Thursday","Jan",6,"2013"
"815",2013-01-03,"22","Thursday","Jan",4,"2013"
"816",2013-01-03,"23","Thursday","Jan",6,"2013"
"817",2013-01-04,"0","Friday","Jan",7,"2013"
"818",2013-01-04,"1","Friday","Jan",4,"2013"
"819",2013-01-04,"2","Friday","Jan",1,"2013"
"820",2013-01-04,"3","Friday","Jan",1,"2013"
"821",2013-01-04,"4","Friday","Jan",0,"2013"
"822",2013-01-04,"5","Friday","Jan",0,"2013"
"823",2013-01-04,"6","Friday","Jan",2,"2013"
"824",2013-01-04,"7","Friday","Jan",5,"2013"
"825",2013-01-04,"8","Friday","Jan",4,"2013"
"826",2013-01-04,"9","Friday","Jan",6,"2013"
"827",2013-01-04,"10","Friday","Jan",12,"2013"
"828",2013-01-04,"11","Friday","Jan",6,"2013"
"829",2013-01-04,"12","Friday","Jan",5,"2013"
"830",2013-01-04,"13","Friday","Jan",10,"2013"
"831",2013-01-04,"14","Friday","Jan",6,"2013"
"832",2013-01-04,"15","Friday","Jan",8,"2013"
"833",2013-01-04,"16","Friday","Jan",6,"2013"
"834",2013-01-04,"17","Friday","Jan",10,"2013"
"835",2013-01-04,"18","Friday","Jan",9,"2013"
"836",2013-01-04,"19","Friday","Jan",6,"2013"
"837",2013-01-04,"20","Friday","Jan",5,"2013"
"838",2013-01-04,"21","Friday","Jan",3,"2013"
"839",2013-01-04,"22","Friday","Jan",3,"2013"
"840",2013-01-04,"23","Friday","Jan",3,"2013"
"841",2013-01-05,"0","Saturday","Jan",3,"2013"
"842",2013-01-05,"1","Saturday","Jan",2,"2013"
"843",2013-01-05,"2","Saturday","Jan",2,"2013"
"844",2013-01-05,"3","Saturday","Jan",2,"2013"
"845",2013-01-05,"4","Saturday","Jan",2,"2013"
"846",2013-01-05,"5","Saturday","Jan",2,"2013"
"847",2013-01-05,"6","Saturday","Jan",1,"2013"
"848",2013-01-05,"7","Saturday","Jan",2,"2013"
"849",2013-01-05,"8","Saturday","Jan",4,"2013"
"850",2013-01-05,"9","Saturday","Jan",5,"2013"
"851",2013-01-05,"10","Saturday","Jan",8,"2013"
"852",2013-01-05,"11","Saturday","Jan",6,"2013"
"853",2013-01-05,"12","Saturday","Jan",6,"2013"
"854",2013-01-05,"13","Saturday","Jan",4,"2013"
"855",2013-01-05,"14","Saturday","Jan",6,"2013"
"856",2013-01-05,"15","Saturday","Jan",3,"2013"
"857",2013-01-05,"16","Saturday","Jan",3,"2013"
"858",2013-01-05,"17","Saturday","Jan",5,"2013"
"859",2013-01-05,"18","Saturday","Jan",7,"2013"
"860",2013-01-05,"19","Saturday","Jan",4,"2013"
"861",2013-01-05,"20","Saturday","Jan",6,"2013"
"862",2013-01-05,"21","Saturday","Jan",5,"2013"
"863",2013-01-05,"22","Saturday","Jan",5,"2013"
"864",2013-01-05,"23","Saturday","Jan",2,"2013"
"865",2013-01-06,"0","Sunday","Jan",5,"2013"
"866",2013-01-06,"1","Sunday","Jan",4,"2013"
"867",2013-01-06,"2","Sunday","Jan",5,"2013"
"868",2013-01-06,"3","Sunday","Jan",5,"2013"
"869",2013-01-06,"4","Sunday","Jan",2,"2013"
"870",2013-01-06,"5","Sunday","Jan",0,"2013"
"871",2013-01-06,"6","Sunday","Jan",5,"2013"
"872",2013-01-06,"7","Sunday","Jan",3,"2013"
"873",2013-01-06,"8","Sunday","Jan",4,"2013"
"874",2013-01-06,"9","Sunday","Jan",6,"2013"
"875",2013-01-06,"10","Sunday","Jan",5,"2013"
"876",2013-01-06,"11","Sunday","Jan",9,"2013"
"877",2013-01-06,"12","Sunday","Jan",5,"2013"
"878",2013-01-06,"13","Sunday","Jan",5,"2013"
"879",2013-01-06,"14","Sunday","Jan",10,"2013"
"880",2013-01-06,"15","Sunday","Jan",7,"2013"
"881",2013-01-06,"16","Sunday","Jan",5,"2013"
"882",2013-01-06,"17","Sunday","Jan",6,"2013"
"883",2013-01-06,"18","Sunday","Jan",4,"2013"
"884",2013-01-06,"19","Sunday","Jan",3,"2013"
"885",2013-01-06,"20","Sunday","Jan",4,"2013"
"886",2013-01-06,"21","Sunday","Jan",4,"2013"
"887",2013-01-06,"22","Sunday","Jan",3,"2013"
"888",2013-01-06,"23","Sunday","Jan",2,"2013"
"889",2013-01-07,"0","Monday","Jan",5,"2013"
"890",2013-01-07,"1","Monday","Jan",2,"2013"
"891",2013-01-07,"2","Monday","Jan",2,"2013"
"892",2013-01-07,"3","Monday","Jan",2,"2013"
"893",2013-01-07,"4","Monday","Jan",0,"2013"
"894",2013-01-07,"5","Monday","Jan",1,"2013"
"895",2013-01-07,"6","Monday","Jan",2,"2013"
"896",2013-01-07,"7","Monday","Jan",4,"2013"
"897",2013-01-07,"8","Monday","Jan",7,"2013"
"898",2013-01-07,"9","Monday","Jan",8,"2013"
"899",2013-01-07,"10","Monday","Jan",3,"2013"
"900",2013-01-07,"11","Monday","Jan",9,"2013"
"901",2013-01-07,"12","Monday","Jan",7,"2013"
"902",2013-01-07,"13","Monday","Jan",8,"2013"
"903",2013-01-07,"14","Monday","Jan",6,"2013"
"904",2013-01-07,"15","Monday","Jan",3,"2013"
"905",2013-01-07,"16","Monday","Jan",3,"2013"
"906",2013-01-07,"17","Monday","Jan",9,"2013"
"907",2013-01-07,"18","Monday","Jan",3,"2013"
"908",2013-01-07,"19","Monday","Jan",0,"2013"
"909",2013-01-07,"20","Monday","Jan",3,"2013"
"910",2013-01-07,"21","Monday","Jan",9,"2013"
"911",2013-01-07,"22","Monday","Jan",6,"2013"
"912",2013-01-07,"23","Monday","Jan",2,"2013"
"913",2013-01-08,"0","Tuesday","Jan",0,"2013"
"914",2013-01-08,"1","Tuesday","Jan",1,"2013"
"915",2013-01-08,"2","Tuesday","Jan",0,"2013"
"916",2013-01-08,"3","Tuesday","Jan",1,"2013"
"917",2013-01-08,"4","Tuesday","Jan",2,"2013"
"918",2013-01-08,"5","Tuesday","Jan",2,"2013"
"919",2013-01-08,"6","Tuesday","Jan",2,"2013"
"920",2013-01-08,"7","Tuesday","Jan",2,"2013"
"921",2013-01-08,"8","Tuesday","Jan",2,"2013"
"922",2013-01-08,"9","Tuesday","Jan",0,"2013"
"923",2013-01-08,"10","Tuesday","Jan",10,"2013"
"924",2013-01-08,"11","Tuesday","Jan",4,"2013"
"925",2013-01-08,"12","Tuesday","Jan",9,"2013"
"926",2013-01-08,"13","Tuesday","Jan",7,"2013"
"927",2013-01-08,"14","Tuesday","Jan",5,"2013"
"928",2013-01-08,"15","Tuesday","Jan",5,"2013"
"929",2013-01-08,"16","Tuesday","Jan",6,"2013"
"930",2013-01-08,"17","Tuesday","Jan",5,"2013"
"931",2013-01-08,"18","Tuesday","Jan",10,"2013"
"932",2013-01-08,"19","Tuesday","Jan",3,"2013"
"933",2013-01-08,"20","Tuesday","Jan",5,"2013"
"934",2013-01-08,"21","Tuesday","Jan",5,"2013"
"935",2013-01-08,"22","Tuesday","Jan",4,"2013"
"936",2013-01-08,"23","Tuesday","Jan",3,"2013"
"937",2013-01-09,"0","Wednesday","Jan",1,"2013"
"938",2013-01-09,"1","Wednesday","Jan",3,"2013"
"939",2013-01-09,"2","Wednesday","Jan",1,"2013"
"940",2013-01-09,"3","Wednesday","Jan",2,"2013"
"941",2013-01-09,"4","Wednesday","Jan",2,"2013"
"942",2013-01-09,"5","Wednesday","Jan",0,"2013"
"943",2013-01-09,"6","Wednesday","Jan",0,"2013"
"944",2013-01-09,"7","Wednesday","Jan",0,"2013"
