"MB2006","UR2006_num","UR2006","DHB_code","DHB_label","Pop2001","Pop2006","Pop2013"
2435702,-1,"Rural",18,"Canterbury",111,105,111
2435801,-1,"Rural",18,"Canterbury",9,18,6
2435802,-2,"Rural",18,"Canterbury",84,81,90
2435900,-2,"Rural",18,"Canterbury",48,51,69
2436001,-2,"Rural",18,"Canterbury",63,63,60
2436002,-1,"Rural",18,"Canterbury",12,9,3
2436100,-3,"Rural",18,"Canterbury",18,18,15
2436201,-2,"Rural",18,"Canterbury",57,69,66
2436202,-3,"Rural",18,"Canterbury",18,15,18
2436203,-3,"Rural",18,"Canterbury",6,12,12
2436300,-2,"Rural",18,"Canterbury",24,21,24
2436400,-2,"Rural",18,"Canterbury",27,33,42
2436500,-3,"Rural",18,"Canterbury",15,12,18
2436600,-2,"Rural",18,"Canterbury",66,75,93
2436700,-2,"Rural",18,"Canterbury",108,99,90
2436800,-2,"Rural",18,"Canterbury",36,48,30
2436900,-3,"Rural",18,"Canterbury",12,18,18
2437000,-3,"Rural",18,"Canterbury",12,15,21
2437100,-3,"Rural",18,"Canterbury",6,12,9
2437201,-1,"Rural",18,"Canterbury",21,30,27
2437202,-1,"Rural",18,"Canterbury",24,18,18
2437203,-2,"Rural",18,"Canterbury",45,36,48
2437204,-2,"Rural",18,"Canterbury",102,93,105
2437301,-2,"Rural",18,"Canterbury",15,9,12
2437302,-3,"Rural",18,"Canterbury",21,18,15
2437401,-3,"Rural",18,"Canterbury",15,15,9
2437402,-3,"Rural",18,"Canterbury",21,21,21
2437403,-3,"Rural",18,"Canterbury",3,3,9
2437500,-2,"Rural",18,"Canterbury",30,30,27
2437601,-2,"Rural",18,"Canterbury",81,90,75
2437602,-3,"Rural",18,"Canterbury",12,6,9
2437700,-3,"Rural",18,"Canterbury",9,3,3
2437800,-3,"Rural",18,"Canterbury",12,15,15
2437900,-2,"Rural",18,"Canterbury",33,33,27
2438000,-2,"Rural",18,"Canterbury",75,72,72
2438101,-2,"Rural",18,"Canterbury",36,45,45
2438102,-2,"Rural",18,"Canterbury",15,12,18
2438201,-3,"Rural",18,"Canterbury",21,21,12
2438202,-3,"Rural",18,"Canterbury",0,0,0
2438301,-2,"Rural",18,"Canterbury",54,63,81
2438302,-3,"Rural",18,"Canterbury",24,15,6
2438401,-3,"Rural",18,"Canterbury",3,6,0
2438403,-3,"Rural",18,"Canterbury",0,0,0
2438404,-1,"Rural",18,"Canterbury",114,108,135
2438500,-1,"Rural",18,"Canterbury",216,279,414
2438601,-3,"Rural",18,"Canterbury",0,0,0
2438603,0,"Rural",18,"Canterbury",195,264,354
2438604,-1,"Rural",18,"Canterbury",33,24,27
2438605,-1,"Rural",18,"Canterbury",57,108,132
2438701,-1,"Rural",18,"Canterbury",69,93,108
2438702,-1,"Rural",18,"Canterbury",132,168,234
2438803,-1,"Rural",18,"Canterbury",0,9,15
2438804,-1,"Rural",18,"Canterbury",126,141,204
2438805,-1,"Rural",18,"Canterbury",165,279,357
2438806,-1,"Rural",18,"Canterbury",117,138,153
2438807,0,"Rural",18,"Canterbury",105,105,90
2438901,0,"Rural",18,"Canterbury",72,126,300
2438902,0,"Rural",18,"Canterbury",120,129,219
2439001,-1,"Rural",18,"Canterbury",36,57,69
2439002,-1,"Rural",18,"Canterbury",117,165,174
2439101,0,"Rural",18,"Canterbury",60,84,105
2439102,-1,"Rural",18,"Canterbury",90,96,123
2439200,-1,"Rural",18,"Canterbury",138,132,198
2439303,-3,"Rural",18,"Canterbury",12,12,9
2439304,0,"Rural",18,"Canterbury",264,276,309
2439305,-1,"Rural",18,"Canterbury",114,120,117
2439306,-1,"Rural",18,"Canterbury",15,51,129
2439402,-1,"Rural",18,"Canterbury",177,225,273
2439403,0,"Rural",18,"Canterbury",9,27,51
2439404,0,"Rural",18,"Canterbury",24,30,42
2439500,-2,"Rural",18,"Canterbury",39,45,66
2439601,0,"Rural",18,"Canterbury",63,81,69
2439602,-1,"Rural",18,"Canterbury",39,54,66
2439603,0,"Rural",18,"Canterbury",21,42,48
2439700,-1,"Rural",18,"Canterbury",84,75,75
2439802,-1,"Rural",18,"Canterbury",51,57,63
2439803,-1,"Rural",18,"Canterbury",18,21,36
2439804,0,"Rural",18,"Canterbury",102,105,93
2439900,-1,"Rural",18,"Canterbury",90,93,123
2440001,-2,"Rural",18,"Canterbury",18,18,18
2440002,0,"Rural",18,"Canterbury",15,12,18
2440003,-1,"Rural",18,"Canterbury",138,150,159
2440100,-1,"Rural",18,"Canterbury",51,45,63
2440200,0,"Rural",18,"Canterbury",42,75,69
2440301,0,"Rural",18,"Canterbury",228,222,264
2440302,-1,"Rural",18,"Canterbury",66,72,72
2440400,-1,"Rural",18,"Canterbury",57,54,60
2440500,-2,"Rural",18,"Canterbury",114,120,141
2440600,-2,"Rural",18,"Canterbury",201,153,192
2440700,-1,"Rural",18,"Canterbury",198,255,339
2440801,-2,"Rural",18,"Canterbury",60,87,132
2440802,-2,"Rural",18,"Canterbury",27,33,36
2440803,-1,"Rural",18,"Canterbury",126,183,165
2440900,-1,"Rural",18,"Canterbury",54,75,84
2441000,-1,"Rural",18,"Canterbury",105,105,111
2441101,0,"Rural",18,"Canterbury",48,45,48
2441103,-1,"Rural",18,"Canterbury",24,24,24
2441104,-2,"Rural",18,"Canterbury",12,6,24
2441200,-2,"Rural",18,"Canterbury",102,78,54
2441300,-3,"Rural",18,"Canterbury",0,0,0
2441400,-1,"Rural",18,"Canterbury",186,210,267
2441500,-2,"Rural",18,"Canterbury",66,75,132
2441602,-1,"Rural",18,"Canterbury",9,3,75
2441603,-2,"Rural",18,"Canterbury",0,60,96
2441604,-1,"Rural",18,"Canterbury",159,108,120
2441605,-1,"Rural",18,"Canterbury",69,72,81
2441701,-2,"Rural",18,"Canterbury",42,42,27
2441702,-1,"Rural",18,"Canterbury",42,54,60
2441703,-2,"Rural",18,"Canterbury",66,66,84
2441801,-1,"Rural",18,"Canterbury",123,153,144
2441802,-3,"Rural",18,"Canterbury",0,0,3
2441901,-1,"Rural",18,"Canterbury",87,87,102
2441902,-3,"Rural",18,"Canterbury",0,0,3
2442001,-2,"Rural",18,"Canterbury",159,147,159
2442002,-1,"Rural",18,"Canterbury",3,39,60
2442101,-1,"Rural",18,"Canterbury",84,96,96
2442102,-1,"Rural",18,"Canterbury",144,138,165
2442103,-2,"Rural",18,"Canterbury",36,33,33
2442200,-1,"Rural",18,"Canterbury",66,90,93
2442300,2,"Urban",18,"Canterbury",135,117,120
2442401,2,"Urban",18,"Canterbury",96,114,108
2442403,2,"Urban",18,"Canterbury",90,99,99
2442404,2,"Urban",18,"Canterbury",84,87,93
2442405,2,"Urban",18,"Canterbury",84,78,90
2442500,2,"Urban",18,"Canterbury",198,228,243
2442600,2,"Urban",18,"Canterbury",75,84,84
2442700,2,"Urban",18,"Canterbury",135,147,159
2442800,2,"Urban",18,"Canterbury",78,78,78
2442900,2,"Urban",18,"Canterbury",180,186,180
2443000,2,"Urban",18,"Canterbury",186,201,177
2443100,2,"Urban",18,"Canterbury",192,189,204
2443200,2,"Urban",18,"Canterbury",183,204,237
2443300,2,"Urban",18,"Canterbury",48,54,60
2443400,2,"Urban",18,"Canterbury",66,87,96
2443500,2,"Urban",18,"Canterbury",27,27,27
2443600,2,"Urban",18,"Canterbury",39,27,21
2443700,2,"Urban",18,"Canterbury",198,198,189
2443800,2,"Urban",18,"Canterbury",138,132,123
2443900,2,"Urban",18,"Canterbury",159,162,153
2444001,2,"Urban",18,"Canterbury",15,42,33
2444002,2,"Urban",18,"Canterbury",114,105,105
2444100,2,"Urban",18,"Canterbury",3,3,6
2444200,2,"Urban",18,"Canterbury",132,123,129
2444300,2,"Urban",18,"Canterbury",105,96,111
2444400,2,"Urban",18,"Canterbury",129,171,141
2444500,2,"Urban",18,"Canterbury",108,117,120
2444600,2,"Urban",18,"Canterbury",42,63,42
2444700,2,"Urban",18,"Canterbury",180,180,186
2444800,2,"Urban",18,"Canterbury",141,159,147
2444900,2,"Urban",18,"Canterbury",159,168,180
2445000,2,"Urban",18,"Canterbury",117,114,114
2445101,2,"Urban",18,"Canterbury",147,150,156
2445102,2,"Urban",18,"Canterbury",84,75,87
2445200,2,"Urban",18,"Canterbury",78,87,84
2445300,2,"Urban",18,"Canterbury",132,141,123
2445401,2,"Urban",18,"Canterbury",189,189,213
2445402,2,"Urban",18,"Canterbury",90,96,99
2445500,2,"Urban",18,"Canterbury",36,39,33
2445600,2,"Urban",18,"Canterbury",3,9,3
2445700,2,"Urban",18,"Canterbury",207,267,279
2445800,2,"Urban",18,"Canterbury",168,207,198
2445901,2,"Urban",18,"Canterbury",147,123,108
2445902,2,"Urban",18,"Canterbury",177,165,210
2446002,2,"Urban",18,"Canterbury",189,204,192
2446003,2,"Urban",18,"Canterbury",135,123,132
2446004,2,"Urban",18,"Canterbury",150,165,153
2446005,2,"Urban",18,"Canterbury",150,153,159
2446006,2,"Urban",18,"Canterbury",189,171,171
2446007,2,"Urban",18,"Canterbury",171,189,165
2446100,2,"Urban",18,"Canterbury",174,171,198
2446203,2,"Urban",18,"Canterbury",48,57,54
2446204,2,"Urban",18,"Canterbury",117,123,114
2446205,2,"Urban",18,"Canterbury",75,69,75
2446206,2,"Urban",18,"Canterbury",165,147,168
2446207,2,"Urban",18,"Canterbury",21,27,27
2446301,2,"Urban",18,"Canterbury",162,177,171
2446302,2,"Urban",18,"Canterbury",84,108,111
2446401,-2,"Rural",18,"Canterbury",30,42,45
2446402,0,"Rural",18,"Canterbury",90,129,120
2446404,0,"Rural",18,"Canterbury",177,201,186
2446405,0,"Rural",18,"Canterbury",177,180,207
2446406,0,"Rural",18,"Canterbury",102,117,129
2446407,0,"Rural",18,"Canterbury",90,102,129
2446501,0,"Rural",18,"Canterbury",63,57,66
2446502,0,"Rural",18,"Canterbury",54,57,48
2446601,-1,"Rural",18,"Canterbury",9,18,12
2446602,2,"Urban",18,"Canterbury",9,3,6
2446701,0,"Rural",18,"Canterbury",0,3,57
2446702,0,"Rural",18,"Canterbury",195,183,180
2446801,-1,"Rural",18,"Canterbury",24,21,966
2446802,2,"Urban",18,"Canterbury",144,144,156
2446903,2,"Urban",18,"Canterbury",57,57,51
2446904,2,"Urban",18,"Canterbury",171,201,198
2446905,2,"Urban",18,"Canterbury",222,228,198
2446906,2,"Urban",18,"Canterbury",207,219,252
2446910,2,"Urban",18,"Canterbury",81,84,108
2446911,2,"Urban",18,"Canterbury",228,345,333
2446912,2,"Urban",18,"Canterbury",192,231,210
2446913,2,"Urban",18,"Canterbury",207,225,249
2447000,3,"Urban",18,"Canterbury",102,114,111
2447101,3,"Urban",18,"Canterbury",51,63,111
2447102,3,"Urban",18,"Canterbury",15,99,552
2447103,3,"Urban",18,"Canterbury",15,15,6
2447104,3,"Urban",18,"Canterbury",0,117,141
2447105,3,"Urban",18,"Canterbury",0,75,81
2447106,3,"Urban",18,"Canterbury",9,57,60
2447107,3,"Urban",18,"Canterbury",0,75,117
2447108,3,"Urban",18,"Canterbury",0,90,120
2447109,3,"Urban",18,"Canterbury",0,69,123
2447201,3,"Urban",18,"Canterbury",18,6,15
2447203,3,"Urban",18,"Canterbury",141,147,135
2447204,3,"Urban",18,"Canterbury",66,72,27
2447301,3,"Urban",18,"Canterbury",0,0,0
2447302,3,"Urban",18,"Canterbury",135,138,120
2447401,3,"Urban",18,"Canterbury",0,3,0
2447402,3,"Urban",18,"Canterbury",117,129,66
2447501,3,"Urban",18,"Canterbury",6,6,15
2447502,3,"Urban",18,"Canterbury",213,225,132
2447503,3,"Urban",18,"Canterbury",0,0,0
2447604,0,"Rural",18,"Canterbury",18,15,30
2447605,-1,"Rural",18,"Canterbury",12,18,21
2447606,2,"Urban",18,"Canterbury",147,141,156
2447607,2,"Urban",18,"Canterbury",174,153,165
2447608,2,"Urban",18,"Canterbury",135,216,231
2447609,2,"Urban",18,"Canterbury",231,342,357
2447700,0,"Rural",18,"Canterbury",36,54,75
2447800,0,"Rural",18,"Canterbury",51,51,69
2447900,0,"Rural",18,"Canterbury",51,60,60
2448000,0,"Rural",18,"Canterbury",102,120,171
2448101,0,"Rural",18,"Canterbury",3,18,9
2448102,0,"Rural",18,"Canterbury",156,147,168
2448202,2,"Urban",18,"Canterbury",144,156,153
2448204,2,"Urban",18,"Canterbury",150,222,462
2448207,2,"Urban",18,"Canterbury",117,123,120
2448208,2,"Urban",18,"Canterbury",96,90,96
2448209,2,"Urban",18,"Canterbury",96,75,75
2448210,2,"Urban",18,"Canterbury",159,126,144
2448211,2,"Urban",18,"Canterbury",84,84,78
2448212,2,"Urban",18,"Canterbury",48,39,36
2448213,2,"Urban",18,"Canterbury",123,123,123
2448214,2,"Urban",18,"Canterbury",84,159,189
2448215,2,"Urban",18,"Canterbury",96,216,222
2448216,2,"Urban",18,"Canterbury",99,120,105
2448217,2,"Urban",18,"Canterbury",84,75,81
2448301,2,"Urban",18,"Canterbury",0,0,0
2448303,2,"Urban",18,"Canterbury",39,42,36
2448304,2,"Urban",18,"Canterbury",72,69,72
2448305,2,"Urban",18,"Canterbury",60,75,90
2448307,2,"Urban",18,"Canterbury",129,138,135
2448308,2,"Urban",18,"Canterbury",24,27,24
2448401,-1,"Rural",18,"Canterbury",42,42,42
2448402,-1,"Rural",18,"Canterbury",69,75,63
2448501,-1,"Rural",18,"Canterbury",45,51,54
2448502,-2,"Rural",18,"Canterbury",39,45,42
2448503,0,"Rural",18,"Canterbury",87,105,117
2448601,2,"Urban",18,"Canterbury",174,183,630
2448602,2,"Urban",18,"Canterbury",18,18,183
2448700,2,"Urban",18,"Canterbury",42,63,186
2448800,0,"Rural",18,"Canterbury",78,75,72
2448901,2,"Urban",18,"Canterbury",30,30,30
2448903,2,"Urban",18,"Canterbury",144,138,162
2448904,2,"Urban",18,"Canterbury",150,198,198
2448905,2,"Urban",18,"Canterbury",24,30,42
2449001,2,"Urban",18,"Canterbury",267,303,324
2449002,0,"Rural",18,"Canterbury",33,42,42
2449101,0,"Rural",18,"Canterbury",177,195,201
2449102,2,"Urban",18,"Canterbury",15,15,9
2449103,2,"Urban",18,"Canterbury",3,3,3
2449104,2,"Urban",18,"Canterbury",0,0,0
2449105,2,"Urban",18,"Canterbury",9,9,6
2449201,2,"Urban",18,"Canterbury",6,3,15
2449202,2,"Urban",18,"Canterbury",12,18,27
2449301,2,"Urban",18,"Canterbury",18,15,3
2449302,-1,"Rural",18,"Canterbury",24,27,24
2449401,0,"Rural",18,"Canterbury",33,39,51
2449402,0,"Rural",18,"Canterbury",60,75,81
2449403,0,"Rural",18,"Canterbury",54,72,99
2449501,0,"Rural",18,"Canterbury",81,96,96
2449502,0,"Rural",18,"Canterbury",33,51,54
2449503,-1,"Rural",18,"Canterbury",24,24,39
2449504,0,"Rural",18,"Canterbury",24,36,24
2449600,0,"Rural",18,"Canterbury",111,156,210
2449700,0,"Rural",18,"Canterbury",78,96,99
2449800,0,"Rural",18,"Canterbury",204,318,420
2449900,-1,"Rural",18,"Canterbury",42,36,48
2450001,0,"Rural",18,"Canterbury",66,150,204
2450003,0,"Rural",18,"Canterbury",51,198,1227
2450005,2,"Urban",18,"Canterbury",87,84,90
2450006,2,"Urban",18,"Canterbury",150,141,135
2450101,0,"Rural",18,"Canterbury",21,87,294
2450102,-1,"Rural",18,"Canterbury",66,36,93
2450103,0,"Rural",18,"Canterbury",150,213,222
2450104,-1,"Rural",18,"Canterbury",57,69,150
2450201,0,"Rural",18,"Canterbury",27,30,30
2450203,-1,"Rural",18,"Canterbury",99,108,534
2450209,2,"Urban",18,"Canterbury",138,267,267
2450211,2,"Urban",18,"Canterbury",165,165,174
2450212,2,"Urban",18,"Canterbury",144,120,132
2450213,2,"Urban",18,"Canterbury",147,177,186
2450214,2,"Urban",18,"Canterbury",63,63,261
2450215,2,"Urban",18,"Canterbury",36,30,33
2450216,2,"Urban",18,"Canterbury",198,237,249
2450217,2,"Urban",18,"Canterbury",78,207,255
2450218,2,"Urban",18,"Canterbury",75,150,153
2450300,-1,"Rural",18,"Canterbury",171,243,291
2450400,-1,"Rural",18,"Canterbury",129,135,234
2450500,-1,"Rural",18,"Canterbury",90,138,231
2450601,-1,"Rural",18,"Canterbury",15,9,6
2450602,-1,"Rural",18,"Canterbury",45,57,63
2450702,-1,"Rural",18,"Canterbury",24,33,33
2450703,0,"Rural",18,"Canterbury",42,45,54
2450704,0,"Rural",18,"Canterbury",51,63,69
2450705,-3,"Rural",18,"Canterbury",9,6,3
2450802,-1,"Rural",18,"Canterbury",9,12,6
2450803,-1,"Rural",18,"Canterbury",45,60,75
2450804,-1,"Rural",18,"Canterbury",111,132,111
2450805,-1,"Rural",18,"Canterbury",30,30,30
2450806,-1,"Rural",18,"Canterbury",51,27,33
2450900,3,"Urban",18,"Canterbury",51,30,33
2451000,3,"Urban",18,"Canterbury",198,216,180
2451100,3,"Urban",18,"Canterbury",120,144,123
2451201,3,"Urban",18,"Canterbury",96,93,18
2451202,3,"Urban",18,"Canterbury",138,132,117
2451300,3,"Urban",18,"Canterbury",120,108,45
2451400,3,"Urban",18,"Canterbury",39,39,48
2451500,3,"Urban",18,"Canterbury",36,30,15
2451600,3,"Urban",18,"Canterbury",141,150,18
2451700,3,"Urban",18,"Canterbury",174,177,63
2451803,3,"Urban",18,"Canterbury",87,75,78
2451804,3,"Urban",18,"Canterbury",189,201,54
2451805,3,"Urban",18,"Canterbury",174,162,69
2451806,3,"Urban",18,"Canterbury",126,129,15
2451900,3,"Urban",18,"Canterbury",81,87,3
2452000,3,"Urban",18,"Canterbury",93,81,18
2452102,3,"Urban",18,"Canterbury",165,177,24
2452103,3,"Urban",18,"Canterbury",165,168,33
2452104,3,"Urban",18,"Canterbury",117,132,42
2452200,3,"Urban",18,"Canterbury",75,90,93
2452300,3,"Urban",18,"Canterbury",195,195,219
2452400,3,"Urban",18,"Canterbury",105,96,102
2452501,3,"Urban",18,"Canterbury",54,57,63
2452502,3,"Urban",18,"Canterbury",75,72,93
2452600,3,"Urban",18,"Canterbury",180,183,249
2452700,3,"Urban",18,"Canterbury",153,147,141
2452801,3,"Urban",18,"Canterbury",57,57,48
2452802,3,"Urban",18,"Canterbury",45,39,54
2452900,3,"Urban",18,"Canterbury",72,81,78
2453000,3,"Urban",18,"Canterbury",189,204,219
2453100,3,"Urban",18,"Canterbury",111,114,102
2453201,3,"Urban",18,"Canterbury",99,81,93
2453202,3,"Urban",18,"Canterbury",108,96,114
2453203,3,"Urban",18,"Canterbury",72,69,81
2453300,3,"Urban",18,"Canterbury",150,162,174
2453400,3,"Urban",18,"Canterbury",192,174,180
2453500,3,"Urban",18,"Canterbury",108,108,111
2453600,3,"Urban",18,"Canterbury",99,120,120
2453700,3,"Urban",18,"Canterbury",171,186,189
2453800,3,"Urban",18,"Canterbury",90,114,96
2453900,3,"Urban",18,"Canterbury",45,51,102
2454001,3,"Urban",18,"Canterbury",135,141,36
2454002,3,"Urban",18,"Canterbury",30,45,39
2454101,3,"Urban",18,"Canterbury",129,141,63
2454103,3,"Urban",18,"Canterbury",114,132,15
2454104,3,"Urban",18,"Canterbury",255,246,195
2454105,3,"Urban",18,"Canterbury",216,495,261
2454200,3,"Urban",18,"Canterbury",21,126,102
2454300,3,"Urban",18,"Canterbury",153,153,126
2454400,3,"Urban",18,"Canterbury",252,234,261
2454500,3,"Urban",18,"Canterbury",102,84,63
2454600,3,"Urban",18,"Canterbury",6,6,3
2454701,3,"Urban",18,"Canterbury",12,21,12
2454702,3,"Urban",18,"Canterbury",0,0,9
2454800,3,"Urban",18,"Canterbury",0,3,6
2454901,3,"Urban",18,"Canterbury",102,87,96
2454902,3,"Urban",18,"Canterbury",12,9,9
2454904,3,"Urban",18,"Canterbury",15,24,12
2454905,3,"Urban",18,"Canterbury",138,120,129
2454906,3,"Urban",18,"Canterbury",99,90,75
2455000,3,"Urban",18,"Canterbury",150,153,147
2455101,3,"Urban",18,"Canterbury",129,126,162
2455102,3,"Urban",18,"Canterbury",117,99,96
2455201,3,"Urban",18,"Canterbury",171,165,153
2455203,3,"Urban",18,"Canterbury",108,108,117
2455204,3,"Urban",18,"Canterbury",78,75,75
2455301,3,"Urban",18,"Canterbury",21,21,12
2455303,3,"Urban",18,"Canterbury",192,204,180
2455304,3,"Urban",18,"Canterbury",135,189,177
2455401,3,"Urban",18,"Canterbury",33,42,36
2455403,3,"Urban",18,"Canterbury",291,273,273
2455404,3,"Urban",18,"Canterbury",270,255,249
2455407,3,"Urban",18,"Canterbury",198,186,195
2455408,3,"Urban",18,"Canterbury",114,117,99
2455409,3,"Urban",18,"Canterbury",186,192,183
2455410,3,"Urban",18,"Canterbury",129,114,117
2455411,3,"Urban",18,"Canterbury",231,228,189
2455412,3,"Urban",18,"Canterbury",210,204,189
2455502,3,"Urban",18,"Canterbury",3,0,0
2455503,3,"Urban",18,"Canterbury",0,0,0
2455504,3,"Urban",18,"Canterbury",15,21,36
2455505,3,"Urban",18,"Canterbury",93,165,228
2455601,0,"Rural",18,"Canterbury",144,144,135
2455602,0,"Rural",18,"Canterbury",21,42,69
2455603,0,"Rural",18,"Canterbury",30,63,135
2455704,0,"Rural",18,"Canterbury",102,111,102
2455705,0,"Rural",18,"Canterbury",129,150,195
2455706,0,"Rural",18,"Canterbury",69,96,108
2455707,0,"Rural",18,"Canterbury",195,234,252
2455708,0,"Rural",18,"Canterbury",108,177,222
2455800,0,"Rural",18,"Canterbury",204,234,264
2455900,-1,"Rural",18,"Canterbury",15,21,9
2456001,-1,"Rural",18,"Canterbury",33,36,87
2456002,0,"Rural",18,"Canterbury",33,90,153
2456003,0,"Rural",18,"Canterbury",126,165,198
2456004,0,"Rural",18,"Canterbury",57,63,84
2456101,0,"Rural",18,"Canterbury",126,156,228
2456102,0,"Rural",18,"Canterbury",39,60,69
2456200,3,"Urban",18,"Canterbury",21,6,27
2456301,3,"Urban",18,"Canterbury",48,51,66
2456302,3,"Urban",18,"Canterbury",60,90,99
2456400,3,"Urban",18,"Canterbury",93,87,90
2456501,3,"Urban",18,"Canterbury",117,117,147
2456502,3,"Urban",18,"Canterbury",24,18,24
2456600,3,"Urban",18,"Canterbury",138,150,156
2456700,3,"Urban",18,"Canterbury",141,201,237
2456800,3,"Urban",18,"Canterbury",75,177,240
2456900,-1,"Rural",18,"Canterbury",93,120,126
2457001,-1,"Rural",18,"Canterbury",75,111,129
2457002,-1,"Rural",18,"Canterbury",66,78,105
2457003,-1,"Rural",18,"Canterbury",18,21,36
2457004,-1,"Rural",18,"Canterbury",39,60,72
2457102,-1,"Rural",18,"Canterbury",81,117,183
2457103,0,"Rural",18,"Canterbury",117,204,234
2457104,-1,"Rural",18,"Canterbury",69,87,216
2457201,0,"Rural",18,"Canterbury",66,84,267
2457202,0,"Rural",18,"Canterbury",174,282,366
2457301,-1,"Rural",18,"Canterbury",75,93,102
2457302,0,"Rural",18,"Canterbury",51,75,87
2457303,-1,"Rural",18,"Canterbury",78,81,108
2457401,0,"Rural",18,"Canterbury",51,144,195
2457402,-1,"Rural",18,"Canterbury",30,39,51
2457403,0,"Rural",18,"Canterbury",165,219,240
2457405,0,"Rural",18,"Canterbury",189,210,231
2457406,0,"Rural",18,"Canterbury",48,120,135
2457501,-1,"Rural",18,"Canterbury",102,150,315
2457502,0,"Rural",18,"Canterbury",150,237,429
2457503,0,"Rural",18,"Canterbury",114,189,333
2457600,-2,"Rural",18,"Canterbury",90,129,147
2457701,-2,"Rural",18,"Canterbury",9,12,6
2457702,2,"Urban",18,"Canterbury",36,45,48
2457801,2,"Urban",18,"Canterbury",213,234,249
2457802,2,"Urban",18,"Canterbury",72,84,117
2457900,-1,"Rural",18,"Canterbury",120,108,141
2458001,2,"Urban",18,"Canterbury",180,195,174
2458002,2,"Urban",18,"Canterbury",177,180,228
2458100,2,"Urban",18,"Canterbury",81,72,90
2458200,2,"Urban",18,"Canterbury",171,171,201
2458301,2,"Urban",18,"Canterbury",78,87,78
2458302,2,"Urban",18,"Canterbury",75,69,99
2458303,2,"Urban",18,"Canterbury",111,135,165
2458400,-1,"Rural",18,"Canterbury",90,108,147
2458500,2,"Urban",18,"Canterbury",3,12,6
2458600,-2,"Rural",18,"Canterbury",126,201,258
2458700,-1,"Rural",18,"Canterbury",21,18,18
2458800,-1,"Rural",18,"Canterbury",123,129,168
2458900,-2,"Rural",18,"Canterbury",21,21,12
2459000,2,"Urban",18,"Canterbury",60,57,54
2459100,2,"Urban",18,"Canterbury",120,138,153
2459200,-1,"Rural",18,"Canterbury",15,21,15
2459300,-2,"Rural",18,"Canterbury",18,15,24
2459400,-2,"Rural",18,"Canterbury",129,156,423
2459500,-2,"Rural",18,"Canterbury",6,15,6
2459601,-3,"Rural",18,"Canterbury",12,6,6
2459602,-1,"Rural",18,"Canterbury",84,93,90
2459700,-3,"Rural",18,"Canterbury",0,0,0
2459800,0,"Rural",18,"Canterbury",102,108,117
2459901,-1,"Rural",18,"Canterbury",33,45,57
2459902,2,"Urban",18,"Canterbury",30,33,33
2460000,-1,"Rural",18,"Canterbury",54,72,72
2460101,2,"Urban",18,"Canterbury",18,24,24
2460102,2,"Urban",18,"Canterbury",42,51,30
2460200,2,"Urban",18,"Canterbury",111,129,159
2460300,-3,"Rural",18,"Canterbury",6,6,9
2460400,-3,"Rural",18,"Canterbury",0,6,0
2460501,-3,"Rural",18,"Canterbury",60,51,69
2460502,NA,NA,18,"Canterbury",0,0,0
2460600,-3,"Rural",18,"Canterbury",111,105,108
2460700,-2,"Rural",18,"Canterbury",93,96,69
2460800,-2,"Rural",18,"Canterbury",81,132,162
2460900,-3,"Rural",18,"Canterbury",27,21,21
